record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa,plot_type,date
22622,8,27,1995,3,PP,F,23,18,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1995-08-27
22627,8,27,1995,3,PP,M,22,18,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1995-08-27
22633,8,27,1995,3,PP,F,22,11,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1995-08-27
22636,8,27,1995,3,PP,F,21,14,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1995-08-27
22641,8,27,1995,3,PP,M,22,12,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1995-08-27
22643,8,27,1995,3,PP,F,23,19,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1995-08-27
22648,8,27,1995,3,PP,M,22,17,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1995-08-27
22651,8,27,1995,3,PP,F,22,17,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1995-08-27
22658,8,27,1995,3,PP,F,23,17,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1995-08-27
22738,9,24,1995,3,PP,F,19,17,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1995-09-24
22743,9,24,1995,3,PP,F,21,17,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1995-09-24
22746,9,24,1995,3,PP,M,21,15,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1995-09-24
22749,9,24,1995,3,PP,M,21,17,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1995-09-24
22755,9,24,1995,3,PP,M,22,26,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1995-09-24
22757,9,24,1995,3,PP,F,21,22,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1995-09-24
22766,9,24,1995,3,PP,F,20,18,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1995-09-24
22774,9,24,1995,3,PP,M,20,14,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1995-09-24
22778,9,24,1995,3,PP,M,19,15,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1995-09-24
22786,9,24,1995,3,PP,F,21,17,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1995-09-24
22796,9,24,1995,3,PP,F,21,18,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1995-09-24
22804,9,24,1995,3,PP,F,20,15,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1995-09-24
22807,9,24,1995,3,PP,F,20,16,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1995-09-24
22814,9,24,1995,3,PP,F,21,16,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1995-09-24
22920,10,29,1995,3,PP,F,20,17,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1995-10-29
22926,10,29,1995,3,PP,M,20,16,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1995-10-29
22943,10,29,1995,3,PP,F,21,14,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1995-10-29
22957,10,29,1995,3,PP,F,23,18,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1995-10-29
22959,10,29,1995,3,PP,F,22,15,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1995-10-29
22964,10,29,1995,3,PP,M,21,15,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1995-10-29
22965,10,29,1995,3,PP,F,22,16,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1995-10-29
22974,10,29,1995,3,PP,F,22,19,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1995-10-29
22979,10,29,1995,3,PP,F,21,15,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1995-10-29
22987,10,29,1995,3,PP,M,23,15,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1995-10-29
22988,10,29,1995,3,PP,F,21,14,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1995-10-29
23054,12,3,1995,3,PP,F,21,16,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1995-12-03
23081,12,3,1995,3,PP,F,20,14,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1995-12-03
23083,12,3,1995,3,PP,M,22,15,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1995-12-03
23091,12,3,1995,3,PP,F,22,17,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1995-12-03
23204,12,22,1995,3,PP,F,21,12,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1995-12-22
23287,1,28,1996,3,PP,F,24,18,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-01-28
23410,2,25,1996,3,PP,F,21,18,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-02-25
23442,2,25,1996,3,PP,M,21,16,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-02-25
23475,2,25,1996,3,PP,F,22,15,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-02-25
23623,3,24,1996,3,PP,M,22,18,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-03-24
23625,3,24,1996,3,PP,M,24,22,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-03-24
23634,3,24,1996,3,PP,F,22,15,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-03-24
23732,4,15,1996,3,PP,M,22,20,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-04-15
23741,4,15,1996,3,PP,M,23,20,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-04-15
23746,4,15,1996,3,PP,M,24,25,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-04-15
23748,4,15,1996,3,PP,M,24,22,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-04-15
23768,4,15,1996,3,PP,F,21,15,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-04-15
23787,4,15,1996,3,PP,M,24,23,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-04-15
23791,4,15,1996,3,PP,F,23,24,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-04-15
23812,4,15,1996,3,PP,M,23,42,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-04-15
23864,4,15,1996,3,PP,F,21,16,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-04-15
23877,4,15,1996,3,PP,M,21,18,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-04-15
23951,5,24,1996,3,PP,M,22,20,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-05-24
23967,5,24,1996,3,PP,M,23,20,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-05-24
23974,5,24,1996,3,PP,F,23,26,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-05-24
24087,6,14,1996,3,PP,M,23,19,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-06-14
24116,6,14,1996,3,PP,M,23,14,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-06-14
24118,6,14,1996,3,PP,M,24,21,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-06-14
24119,6,14,1996,3,PP,F,24,21,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-06-14
24142,6,14,1996,3,PP,M,24,22,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-06-14
24233,7,21,1996,3,PP,F,24,20,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-07-21
24245,7,21,1996,3,PP,M,23,19,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-07-21
24246,7,21,1996,3,PP,M,21,17,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-07-21
24274,7,21,1996,3,PP,M,22,18,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-07-21
24276,7,21,1996,3,PP,M,23,19,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-07-21
24330,8,15,1996,3,PP,F,22,16,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-08-15
24336,8,15,1996,3,PP,F,23,15,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-08-15
24347,8,15,1996,3,PP,M,24,19,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-08-15
24351,8,15,1996,3,PP,M,22,17,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-08-15
24360,8,15,1996,3,PP,F,22,15,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-08-15
24362,8,15,1996,3,PP,M,22,11,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-08-15
24364,8,15,1996,3,PP,F,23,17,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-08-15
24368,8,15,1996,3,PP,M,22,17,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-08-15
24466,9,22,1996,3,PP,F,21,17,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-09-22
24492,9,22,1996,3,PP,F,20,16,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-09-22
24494,9,22,1996,3,PP,F,20,18,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-09-22
24505,9,22,1996,3,PP,M,21,20,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-09-22
24515,9,22,1996,3,PP,M,21,17,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-09-22
24605,10,13,1996,3,PP,F,22,15,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-10-13
24627,10,13,1996,3,PP,F,23,16,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-10-13
24645,10,13,1996,3,PP,F,23,17,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-10-13
24740,11,17,1996,3,PP,F,22,15,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1996-11-17
25296,3,16,1997,3,PP,M,23,21,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1997-03-16
25327,3,16,1997,3,PP,M,23,21,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1997-03-16
25576,4,13,1997,3,PP,F,21,17,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1997-04-13
25608,4,13,1997,3,PP,F,21,18,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1997-04-13
25629,4,13,1997,3,PP,M,23,22,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1997-04-13
25648,4,13,1997,3,PP,F,21,16,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1997-04-13
25674,4,13,1997,3,PP,M,20,23,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1997-04-13
25676,4,13,1997,3,PP,M,23,22,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1997-04-13
25884,5,11,1997,3,PP,M,22,12,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1997-05-11
25890,5,11,1997,3,PP,M,23,23,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1997-05-11
25903,5,11,1997,3,PP,M,19,21,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1997-05-11
25953,6,9,1997,3,PP,F,22,19,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1997-06-09
26001,6,9,1997,3,PP,F,21,9,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1997-06-09
26248,7,9,1997,3,PP,F,22,15,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1997-07-09
26300,7,9,1997,3,PP,F,21,14,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1997-07-09
26323,7,9,1997,3,PP,M,21,12,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1997-07-09
26449,7,9,1997,3,PP,F,21,18,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1997-07-09
26484,7,9,1997,3,PP,M,22,15,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1997-07-09
26674,7,30,1997,3,PP,M,21,15,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1997-07-30
26715,7,30,1997,3,PP,F,21,20,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1997-07-30
26733,7,30,1997,3,PP,M,22,16,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1997-07-30
26758,7,30,1997,3,PP,F,23,14,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1997-07-30
27814,5,3,1998,3,PP,F,20,17,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1998-05-03
27828,5,3,1998,3,PP,F,21,17,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1998-05-03
27843,5,3,1998,3,PP,F,22,15,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1998-05-03
27989,5,29,1998,3,PP,F,21,17,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1998-05-29
27994,5,29,1998,3,PP,M,21,18,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1998-05-29
27997,5,29,1998,3,PP,M,21,19,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1998-05-29
28095,6,28,1998,3,PP,F,21,20,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1998-06-28
28103,6,28,1998,3,PP,M,23,11,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1998-06-28
28258,7,19,1998,3,PP,M,20,15,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1998-07-19
28300,7,19,1998,3,PP,F,21,20,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1998-07-19
28309,7,19,1998,3,PP,F,22,17,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1998-07-19
28406,8,23,1998,3,PP,F,21,17,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1998-08-23
28409,8,23,1998,3,PP,M,22,14,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1998-08-23
28414,8,23,1998,3,PP,F,21,16,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1998-08-23
28564,9,20,1998,3,PP,M,22,15,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1998-09-20
29498,4,18,1999,3,PP,F,22,16,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1999-04-18
29631,5,16,1999,3,PP,F,22,16,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1999-05-16
29634,5,16,1999,3,PP,F,22,16,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1999-05-16
30000,11,7,1999,3,PP,M,21,13,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1999-11-07
30001,11,7,1999,3,PP,M,22,15,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1999-11-07
30112,12,6,1999,3,PP,M,21,12,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,1999-12-06
30225,1,10,2000,3,PP,M,22,17,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,2000-01-10
30359,2,6,2000,3,PP,M,20,18,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,2000-02-06
30809,6,4,2000,3,PP,M,22,20,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,2000-06-04
30993,7,2,2000,3,PP,M,20,13,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,2000-07-02
30997,7,2,2000,3,PP,M,20,16,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,2000-07-02
31276,8,26,2000,3,PP,M,21,16,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,2000-08-26
32256,7,22,2001,3,PP,F,22,17,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,2001-07-22
32264,7,22,2001,3,PP,M,22,13,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,2001-07-22
32266,7,22,2001,3,PP,F,22,15,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,2001-07-22
32479,8,26,2001,3,PP,F,22,15,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,2001-08-26
32480,8,26,2001,3,PP,F,22,15,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,2001-08-26
32695,9,23,2001,3,PP,F,23,15,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,2001-09-23
32696,9,23,2001,3,PP,F,22,14,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,2001-09-23
32702,9,23,2001,3,PP,F,23,15,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,2001-09-23
32902,10,14,2001,3,PP,F,22,15,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,2001-10-14
33130,11,18,2001,3,PP,F,23,15,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,2001-11-18
33850,4,17,2002,3,PP,M,22,21,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,2002-04-17
33858,4,17,2002,3,PP,M,22,21,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,2002-04-17
33860,4,17,2002,3,PP,F,22,16,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,2002-04-17
33862,4,17,2002,3,PP,F,22,15,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,2002-04-17
34052,5,16,2002,3,PP,M,23,21,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,2002-05-16
34053,5,16,2002,3,PP,M,23,20,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,2002-05-16
34058,5,16,2002,3,PP,F,23,17,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,2002-05-16
34059,5,16,2002,3,PP,M,22,20,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,2002-05-16
34064,5,16,2002,3,PP,F,23,18,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,2002-05-16
34291,6,16,2002,3,PP,M,22,12,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,2002-06-16
34292,6,16,2002,3,PP,F,22,11,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,2002-06-16
34294,6,16,2002,3,PP,F,22,18,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,2002-06-16
34298,6,16,2002,3,PP,F,22,16,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,2002-06-16
34536,7,14,2002,3,PP,F,22,15,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,2002-07-14
34539,7,14,2002,3,PP,M,20,13,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,2002-07-14
34540,7,14,2002,3,PP,M,23,17,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,2002-07-14
34541,7,14,2002,3,PP,F,21,18,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,2002-07-14
34544,7,14,2002,3,PP,M,23,16,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,2002-07-14
34547,7,14,2002,3,PP,F,21,16,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,2002-07-14
34735,9,10,2002,3,PP,M,21,13,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,2002-09-10
34736,9,10,2002,3,PP,F,22,18,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,2002-09-10
34876,10,6,2002,3,PP,M,22,17,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,2002-10-06
34877,10,6,2002,3,PP,M,21,13,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,2002-10-06
35112,11,10,2002,3,PP,M,22,18,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure,2002-11-10
13255,8,26,1987,3,SH,F,30,78,Sigmodon,hispidus,Rodent,Long-term Krat Exclosure,1987-08-26
14097,2,22,1988,3,SH,F,30,57,Sigmodon,hispidus,Rodent,Long-term Krat Exclosure,1988-02-22
14263,3,21,1988,3,SH,F,32,70,Sigmodon,hispidus,Rodent,Long-term Krat Exclosure,1988-03-21
14406,4,19,1988,3,SH,F,30,103,Sigmodon,hispidus,Rodent,Long-term Krat Exclosure,1988-04-19
14488,5,15,1988,3,SH,F,27,108,Sigmodon,hispidus,Rodent,Long-term Krat Exclosure,1988-05-15
15088,11,6,1988,3,SH,F,27,67,Sigmodon,hispidus,Rodent,Long-term Krat Exclosure,1988-11-06
15234,12,14,1988,3,SH,F,31,85,Sigmodon,hispidus,Rodent,Long-term Krat Exclosure,1988-12-14
15384,1,11,1989,3,SH,F,32,90,Sigmodon,hispidus,Rodent,Long-term Krat Exclosure,1989-01-11
15568,2,5,1989,3,SH,F,28,80,Sigmodon,hispidus,Rodent,Long-term Krat Exclosure,1989-02-05
15787,3,14,1989,3,SH,F,31,105,Sigmodon,hispidus,Rodent,Long-term Krat Exclosure,1989-03-14
15790,3,14,1989,3,SH,F,31,90,Sigmodon,hispidus,Rodent,Long-term Krat Exclosure,1989-03-14
15834,3,14,1989,3,SH,M,31,88,Sigmodon,hispidus,Rodent,Long-term Krat Exclosure,1989-03-14
15839,4,1,1989,3,SH,F,31,101,Sigmodon,hispidus,Rodent,Long-term Krat Exclosure,1989-04-01
15912,4,1,1989,3,SH,F,29,86,Sigmodon,hispidus,Rodent,Long-term Krat Exclosure,1989-04-01
16045,5,11,1989,3,SH,F,29,43,Sigmodon,hispidus,Rodent,Long-term Krat Exclosure,1989-05-11
16050,5,11,1989,3,SH,F,31,123,Sigmodon,hispidus,Rodent,Long-term Krat Exclosure,1989-05-11
16088,5,11,1989,3,SH,F,30,42,Sigmodon,hispidus,Rodent,Long-term Krat Exclosure,1989-05-11
16158,6,4,1989,3,SH,M,32,67,Sigmodon,hispidus,Rodent,Long-term Krat Exclosure,1989-06-04
16164,6,4,1989,3,SH,F,33,111,Sigmodon,hispidus,Rodent,Long-term Krat Exclosure,1989-06-04
16167,6,4,1989,3,SH,F,29,60,Sigmodon,hispidus,Rodent,Long-term Krat Exclosure,1989-06-04
16358,7,30,1989,3,SH,M,25,31,Sigmodon,hispidus,Rodent,Long-term Krat Exclosure,1989-07-30
16471,9,4,1989,3,SH,F,32,96,Sigmodon,hispidus,Rodent,Long-term Krat Exclosure,1989-09-04
16473,9,4,1989,3,SH,M,22,16,Sigmodon,hispidus,Rodent,Long-term Krat Exclosure,1989-09-04
16532,10,7,1989,3,SH,F,29,47,Sigmodon,hispidus,Rodent,Long-term Krat Exclosure,1989-10-07
16929,1,7,1990,3,SH,M,31,61,Sigmodon,hispidus,Rodent,Long-term Krat Exclosure,1990-01-07
17170,2,25,1990,3,SH,M,30,80,Sigmodon,hispidus,Rodent,Long-term Krat Exclosure,1990-02-25
17172,2,25,1990,3,SH,F,29,67,Sigmodon,hispidus,Rodent,Long-term Krat Exclosure,1990-02-25
17300,3,30,1990,3,SH,M,30,82,Sigmodon,hispidus,Rodent,Long-term Krat Exclosure,1990-03-30
17359,3,30,1990,3,SH,F,31,77,Sigmodon,hispidus,Rodent,Long-term Krat Exclosure,1990-03-30
17430,4,26,1990,3,SH,F,31,85,Sigmodon,hispidus,Rodent,Long-term Krat Exclosure,1990-04-26
17551,5,25,1990,3,SH,F,31,98,Sigmodon,hispidus,Rodent,Long-term Krat Exclosure,1990-05-25
599,2,18,1978,3,OT,F,15,23,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1978-02-18
658,3,11,1978,3,OT,F,21,22,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1978-03-11
668,3,11,1978,3,OT,M,21,26,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1978-03-11
1009,6,9,1978,3,OT,F,20,29,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1978-06-09
1256,9,4,1978,3,OT,M,21,27,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1978-09-04
1286,9,4,1978,3,OT,F,20,28,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1978-09-04
1533,12,3,1978,3,OT,F,20,23,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1978-12-03
1542,12,3,1978,3,OT,M,20,28,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1978-12-03
1645,2,25,1979,3,OT,M,21,26,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1979-02-25
1650,2,25,1979,3,OT,F,20,30,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1979-02-25
1997,8,23,1979,3,OT,M,20,28,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1979-08-23
3459,11,9,1980,3,OT,F,19,20,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1980-11-09
3461,11,9,1980,3,OT,F,20,28,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1980-11-09
3974,3,9,1981,3,OT,F,20,28,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1981-03-09
3975,3,9,1981,3,OT,M,20,27,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1981-03-09
5969,5,22,1982,3,OT,F,19,24,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1982-05-22
8236,8,16,1983,3,OT,F,20,22,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1983-08-16
9044,4,10,1984,3,OT,M,21,22,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1984-04-10
9350,7,4,1984,3,OT,M,20,24,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1984-07-04
9751,12,31,1984,3,OT,M,21,28,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1984-12-31
9765,12,31,1984,3,OT,F,19,21,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1984-12-31
10438,5,24,1985,3,OT,M,20,22,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1985-05-24
10690,8,20,1985,3,OT,M,22,25,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1985-08-20
11424,4,13,1986,3,OT,M,19,15,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1986-04-13
11521,5,11,1986,3,OT,M,21,21,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1986-05-11
11533,5,11,1986,3,OT,F,17,9,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1986-05-11
11625,6,5,1986,3,OT,M,20,21,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1986-06-05
11724,7,4,1986,3,OT,M,20,30,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1986-07-04
13418,9,27,1987,3,OT,F,20,23,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1987-09-27
13571,10,25,1987,3,OT,M,21,27,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1987-10-25
13753,11,22,1987,3,OT,F,21,24,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1987-11-22
13993,1,24,1988,3,OT,M,23,24,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1988-01-24
14103,2,22,1988,3,OT,M,20,27,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1988-02-22
14286,3,21,1988,3,OT,M,21,29,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1988-03-21
14590,6,12,1988,3,OT,M,20,20,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1988-06-12
15011,10,9,1988,3,OT,M,21,22,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1988-10-09
